background_condition,correct_spkr,correct_word,cutoff_channel,cutoff_channel_freq,fn_eval,index,popt,snr,srt,tag_expt,tag_model
3.0,"[0.08244680851063829, 0.09574468085106383, 0.0851063829787234, 0.08776595744680851, 0.08776595744680851, 0.1622340425531915, 0.3404255319148936, 0.523936170212766, 0.7021276595744681, 0.773936170212766, 0.8164893617021277, 0.8457446808510638, 0.8643617021276596, 0.8776595744680851, 0.8829787234042553]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.061170212765957445, 0.23670212765957446, 0.449468085106383, 0.5957446808510638, 0.675531914893617, 0.7446808510638298, 0.7553191489361702, 0.773936170212766, 0.800531914893617]",8.0,491.6507873535156,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2720,[ 0.75392057 -0.72496511  4.3906628 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.7249651147175495,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.07712765957446809, 0.0851063829787234, 0.08244680851063829, 0.0851063829787234, 0.09042553191489362, 0.15425531914893617, 0.3537234042553192, 0.5425531914893617, 0.7154255319148937, 0.8138297872340425, 0.848404255319149, 0.8856382978723404, 0.8962765957446809, 0.901595744680851, 0.9148936170212766]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.09042553191489362, 0.27393617021276595, 0.4627659574468085, 0.6223404255319149, 0.7180851063829787, 0.7632978723404256, 0.7898936170212766, 0.8031914893617021, 0.8031914893617021]",12.0,871.6275024414062,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2721,[ 0.78670105 -0.90220157  4.63804103],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.9022015707340291,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.0797872340425532, 0.08776595744680851, 0.0797872340425532, 0.09308510638297872, 0.11170212765957446, 0.15159574468085107, 0.35904255319148937, 0.5638297872340425, 0.7553191489361702, 0.8164893617021277, 0.8563829787234043, 0.8776595744680851, 0.8962765957446809, 0.9122340425531915, 0.925531914893617]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.08776595744680851, 0.2898936170212766, 0.4946808510638298, 0.6196808510638298, 0.7180851063829787, 0.7632978723404256, 0.7819148936170213, 0.7978723404255319, 0.8085106382978723]",16.0,1452.0006103515625,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2722,[ 0.777363   -1.23401166  4.47772308],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.234011661931937,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.0851063829787234, 0.09308510638297872, 0.09042553191489362, 0.0797872340425532, 0.10106382978723404, 0.1595744680851064, 0.40691489361702127, 0.5877659574468085, 0.75, 0.8218085106382979, 0.8803191489361702, 0.898936170212766, 0.9122340425531915, 0.9122340425531915, 0.9335106382978723]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.013297872340425532, 0.11702127659574468, 0.31117021276595747, 0.4946808510638298, 0.6462765957446809, 0.7287234042553191, 0.773936170212766, 0.7952127659574468, 0.8218085106382979, 0.8031914893617021]",20.0,2338.45751953125,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2723,[ 0.79598082 -1.34898767  4.71364686],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.3489876688452362,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.09840425531914894, 0.08244680851063829, 0.09042553191489362, 0.08776595744680851, 0.10638297872340426, 0.1595744680851064, 0.40691489361702127, 0.6196808510638298, 0.8111702127659575, 0.8856382978723404, 0.925531914893617, 0.9361702127659575, 0.9388297872340425, 0.9361702127659575, 0.9521276595744681]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.018617021276595744, 0.12234042553191489, 0.34308510638297873, 0.550531914893617, 0.6968085106382979, 0.773936170212766, 0.7898936170212766, 0.8138297872340425, 0.8324468085106383, 0.8164893617021277]",24.0,3692.423583984375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2724,[ 0.80836373 -1.93229714  4.20812386],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.9322971394911925,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.07446808510638298, 0.08776595744680851, 0.0851063829787234, 0.0797872340425532, 0.11170212765957446, 0.18617021276595744, 0.42819148936170215, 0.651595744680851, 0.8324468085106383, 0.901595744680851, 0.925531914893617, 0.9335106382978723, 0.9441489361702128, 0.9521276595744681, 0.9574468085106383]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.018617021276595744, 0.14095744680851063, 0.38563829787234044, 0.5531914893617021, 0.6941489361702128, 0.7579787234042553, 0.7872340425531915, 0.824468085106383, 0.824468085106383, 0.824468085106383]",28.0,5760.4599609375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2725,[ 0.80450164 -2.23151905  4.39740497],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.2315190458670715,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.09042553191489362, 0.0797872340425532, 0.08244680851063829, 0.08776595744680851, 0.10904255319148937, 0.19148936170212766, 0.4308510638297872, 0.6888297872340425, 0.8351063829787234, 0.9069148936170213, 0.9202127659574468, 0.9441489361702128, 0.9601063829787234, 0.9601063829787234, 0.9707446808510638]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.02127659574468085, 0.14095744680851063, 0.375, 0.5691489361702128, 0.675531914893617, 0.7553191489361702, 0.7872340425531915, 0.8191489361702128, 0.8324468085106383, 0.824468085106383]",32.0,8000.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2726,[ 0.80396023 -2.20522064  4.4400739 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.205220636397379,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.09308510638297872, 0.10372340425531915, 0.11170212765957446, 0.12234042553191489, 0.15691489361702127, 0.2393617021276596, 0.300531914893617, 0.4148936170212766, 0.5132978723404256, 0.6037234042553191, 0.6648936170212766, 0.6941489361702128, 0.7473404255319149, 0.7686170212765957, 0.7367021276595744]","[0.0, 0.0, 0.0026595744680851063, 0.0, 0.007978723404255319, 0.007978723404255319, 0.04521276595744681, 0.10372340425531915, 0.18085106382978725, 0.28191489361702127, 0.39361702127659576, 0.4920212765957447, 0.5957446808510638, 0.651595744680851, 0.7446808510638298]",0.0,80.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2727,[0.71814864 5.11210207 7.46776565],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",5.112102070684781,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.10372340425531915, 0.1196808510638298, 0.1196808510638298, 0.1622340425531915, 0.21010638297872342, 0.32978723404255317, 0.4228723404255319, 0.5452127659574468, 0.6117021276595744, 0.6835106382978723, 0.7101063829787234, 0.7367021276595744, 0.7606382978723404, 0.7659574468085106, 0.7659574468085106]","[0.0, 0.0026595744680851063, 0.0, 0.0, 0.005319148936170213, 0.015957446808510637, 0.07180851063829788, 0.1595744680851064, 0.22074468085106383, 0.3377659574468085, 0.4654255319148936, 0.5797872340425532, 0.651595744680851, 0.6888297872340425, 0.776595744680851]",4.0,242.87576293945312,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2728,[0.73493027 3.49442247 7.20665675],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",3.4944224677308564,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.10372340425531915, 0.125, 0.15691489361702127, 0.22074468085106383, 0.3803191489361702, 0.523936170212766, 0.6409574468085106, 0.7074468085106383, 0.7686170212765957, 0.8138297872340425, 0.8430851063829787, 0.875, 0.8882978723404256, 0.8856382978723404, 0.8829787234042553]","[0.0, 0.0, 0.0, 0.005319148936170213, 0.018617021276595744, 0.07180851063829788, 0.125, 0.22606382978723405, 0.3324468085106383, 0.42021276595744683, 0.550531914893617, 0.6037234042553191, 0.6835106382978723, 0.7340425531914894, 0.800531914893617]",8.0,491.6507873535156,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2729,[0.75985718 1.60177523 8.03933665],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.6017752267452907,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.09042553191489362, 0.11702127659574468, 0.15425531914893617, 0.2473404255319149, 0.42021276595744683, 0.5558510638297872, 0.6462765957446809, 0.7180851063829787, 0.7925531914893617, 0.8377659574468085, 0.8643617021276596, 0.8856382978723404, 0.9042553191489362, 0.9122340425531915, 0.9148936170212766]","[0.0, 0.0026595744680851063, 0.0026595744680851063, 0.007978723404255319, 0.0425531914893617, 0.09840425531914894, 0.20212765957446807, 0.27393617021276595, 0.3803191489361702, 0.48936170212765956, 0.5877659574468085, 0.6436170212765957, 0.6968085106382979, 0.7367021276595744, 0.8031914893617021]",12.0,871.6275024414062,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2730,[ 0.74904574 -0.23667946  8.07577835],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.2366794623188704,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.09042553191489362, 0.11436170212765957, 0.14361702127659576, 0.25, 0.43617021276595747, 0.5611702127659575, 0.6702127659574468, 0.7287234042553191, 0.7925531914893617, 0.8351063829787234, 0.8776595744680851, 0.8936170212765957, 0.8962765957446809, 0.9122340425531915, 0.9202127659574468]","[0.0, 0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.03723404255319149, 0.11702127659574468, 0.19414893617021275, 0.2978723404255319, 0.375, 0.4946808510638298, 0.5904255319148937, 0.6569148936170213, 0.7074468085106383, 0.7420212765957447, 0.7952127659574468]",16.0,1452.0006103515625,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2731,[ 0.75933626 -0.25564608  8.17453682],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.25564607848089077,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.10372340425531915, 0.1196808510638298, 0.15691489361702127, 0.2579787234042553, 0.4308510638297872, 0.574468085106383, 0.699468085106383, 0.7526595744680851, 0.8191489361702128, 0.8430851063829787, 0.875, 0.901595744680851, 0.9069148936170213, 0.9228723404255319, 0.9308510638297872]","[0.0, 0.0, 0.0, 0.010638297872340425, 0.047872340425531915, 0.10904255319148937, 0.22340425531914893, 0.324468085106383, 0.4122340425531915, 0.5132978723404256, 0.601063829787234, 0.6595744680851063, 0.723404255319149, 0.7473404255319149, 0.8138297872340425]",20.0,2338.45751953125,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2732,[ 0.75555914 -0.98708145  8.05311847],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.9870814497601771,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.09574468085106383, 0.10638297872340426, 0.17287234042553193, 0.2898936170212766, 0.48138297872340424, 0.6223404255319149, 0.7367021276595744, 0.7978723404255319, 0.875, 0.9202127659574468, 0.9361702127659575, 0.9414893617021277, 0.949468085106383, 0.949468085106383, 0.9574468085106383]","[0.0, 0.0, 0.013297872340425532, 0.02127659574468085, 0.07180851063829788, 0.15425531914893617, 0.2712765957446808, 0.3803191489361702, 0.4973404255319149, 0.5824468085106383, 0.6382978723404256, 0.7021276595744681, 0.7393617021276596, 0.773936170212766, 0.8138297872340425]",24.0,3692.423583984375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2733,[ 0.75983838 -2.75218219  7.6672453 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.7521821916664457,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.10372340425531915, 0.11702127659574468, 0.1702127659574468, 0.2765957446808511, 0.4601063829787234, 0.6170212765957447, 0.7659574468085106, 0.824468085106383, 0.875, 0.9202127659574468, 0.9308510638297872, 0.949468085106383, 0.9574468085106383, 0.9601063829787234, 0.9601063829787234]","[0.0, 0.0026595744680851063, 0.007978723404255319, 0.018617021276595744, 0.06914893617021277, 0.1675531914893617, 0.2845744680851064, 0.3882978723404255, 0.4920212765957447, 0.601063829787234, 0.6595744680851063, 0.7207446808510638, 0.7393617021276596, 0.7712765957446809, 0.824468085106383]",28.0,5760.4599609375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2734,[ 0.76137547 -3.02149006  7.46280386],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.021490061859461,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.10106382978723404, 0.11702127659574468, 0.17819148936170212, 0.2845744680851064, 0.4867021276595745, 0.6329787234042553, 0.7686170212765957, 0.8430851063829787, 0.8882978723404256, 0.9281914893617021, 0.9468085106382979, 0.949468085106383, 0.9547872340425532, 0.9574468085106383, 0.9680851063829787]","[0.0026595744680851063, 0.0026595744680851063, 0.005319148936170213, 0.026595744680851064, 0.06914893617021277, 0.1675531914893617, 0.28191489361702127, 0.4122340425531915, 0.5292553191489362, 0.598404255319149, 0.6569148936170213, 0.7180851063829787, 0.7473404255319149, 0.7792553191489362, 0.824468085106383]",32.0,8000.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0001/EVAL_hopkins_moore_2009.json,2735,[ 0.75890838 -3.37638477  7.26781391],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.376384767018248,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.125, 0.12234042553191489, 0.11702127659574468, 0.11436170212765957, 0.13297872340425532, 0.18351063829787234, 0.2925531914893617, 0.4601063829787234, 0.5345744680851063, 0.6063829787234043, 0.6728723404255319, 0.7047872340425532, 0.726063829787234, 0.7340425531914894, 0.7473404255319149]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.034574468085106384, 0.14893617021276595, 0.32978723404255317, 0.4601063829787234, 0.5771276595744681, 0.6728723404255319, 0.699468085106383, 0.7287234042553191, 0.7340425531914894]",0.0,80.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2736,[0.71642153 1.06956436 5.107067  ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",1.0695643614651666,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11702127659574468, 0.1196808510638298, 0.11170212765957446, 0.11170212765957446, 0.13297872340425532, 0.18085106382978725, 0.30319148936170215, 0.4308510638297872, 0.5478723404255319, 0.6170212765957447, 0.6781914893617021, 0.7021276595744681, 0.7340425531914894, 0.75, 0.8138297872340425]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.02925531914893617, 0.16489361702127658, 0.35638297872340424, 0.5345744680851063, 0.6223404255319149, 0.6622340425531915, 0.726063829787234, 0.75, 0.7712765957446809]",4.0,242.87576293945312,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2737,[0.71849761 0.30694174 4.47634559],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",0.3069417426865752,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.1276595744680851, 0.12234042553191489, 0.11170212765957446, 0.1276595744680851, 0.1276595744680851, 0.19946808510638298, 0.3351063829787234, 0.5345744680851063, 0.6595744680851063, 0.7446808510638298, 0.8111702127659575, 0.8271276595744681, 0.8404255319148937, 0.875, 0.898936170212766]","[0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.05319148936170213, 0.21010638297872342, 0.4015957446808511, 0.5851063829787234, 0.6595744680851063, 0.7207446808510638, 0.75, 0.7632978723404256, 0.7978723404255319]",8.0,491.6507873535156,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2738,[ 0.74460681 -0.31106238  4.4007974 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.3110623810446042,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11170212765957446, 0.125, 0.13031914893617022, 0.125, 0.13829787234042554, 0.2127659574468085, 0.375, 0.5718085106382979, 0.7047872340425532, 0.7898936170212766, 0.8457446808510638, 0.8696808510638298, 0.8882978723404256, 0.9095744680851063, 0.9335106382978723]","[0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.007978723404255319, 0.047872340425531915, 0.22606382978723405, 0.425531914893617, 0.5957446808510638, 0.6861702127659575, 0.726063829787234, 0.7898936170212766, 0.7952127659574468, 0.8164893617021277]",12.0,871.6275024414062,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2739,[ 0.77257241 -0.32039045  4.51656627],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.3203904472693157,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11170212765957446, 0.1196808510638298, 0.125, 0.125, 0.125, 0.21808510638297873, 0.36436170212765956, 0.6117021276595744, 0.7367021276595744, 0.8351063829787234, 0.8670212765957447, 0.8776595744680851, 0.9069148936170213, 0.9069148936170213, 0.9281914893617021]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.007978723404255319, 0.061170212765957445, 0.26063829787234044, 0.45478723404255317, 0.5797872340425532, 0.675531914893617, 0.7340425531914894, 0.7898936170212766, 0.7952127659574468, 0.8138297872340425]",16.0,1452.0006103515625,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2740,[ 0.77467843 -0.54620338  4.87370324],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.5462033796852243,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11170212765957446, 0.125, 0.13031914893617022, 0.11436170212765957, 0.1356382978723404, 0.2074468085106383, 0.3962765957446808, 0.6063829787234043, 0.773936170212766, 0.851063829787234, 0.8909574468085106, 0.8909574468085106, 0.9095744680851063, 0.925531914893617, 0.9308510638297872]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.015957446808510637, 0.06914893617021277, 0.300531914893617, 0.48404255319148937, 0.6436170212765957, 0.7101063829787234, 0.7579787234042553, 0.8111702127659575, 0.824468085106383, 0.8351063829787234]",20.0,2338.45751953125,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2741,[ 0.79372526 -1.08474814  4.54926921],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.084748137226328,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.12234042553191489, 0.1196808510638298, 0.12234042553191489, 0.1196808510638298, 0.13297872340425532, 0.2154255319148936, 0.42021276595744683, 0.6648936170212766, 0.8191489361702128, 0.8803191489361702, 0.9148936170212766, 0.9308510638297872, 0.949468085106383, 0.9468085106382979, 0.9521276595744681]","[0.0, 0.0, 0.0026595744680851063, 0.0, 0.0, 0.010638297872340425, 0.11170212765957446, 0.34574468085106386, 0.5611702127659575, 0.6542553191489362, 0.7393617021276596, 0.8031914893617021, 0.8404255319148937, 0.848404255319149, 0.8377659574468085]",24.0,3692.423583984375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2742,[ 0.8199449  -1.65185712  4.61740011],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.651857116201205,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11436170212765957, 0.10904255319148937, 0.11436170212765957, 0.125, 0.1622340425531915, 0.22340425531914893, 0.4308510638297872, 0.6968085106382979, 0.824468085106383, 0.8803191489361702, 0.9202127659574468, 0.9388297872340425, 0.9441489361702128, 0.9414893617021277, 0.9601063829787234]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.013297872340425532, 0.11436170212765957, 0.36436170212765956, 0.5372340425531915, 0.6781914893617021, 0.7526595744680851, 0.8031914893617021, 0.8377659574468085, 0.8377659574468085, 0.8430851063829787]",28.0,5760.4599609375,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2743,[ 0.81864561 -1.75056789  4.54768291],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-1.7505678933461717,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
3.0,"[0.11436170212765957, 0.1196808510638298, 0.12234042553191489, 0.13829787234042554, 0.14095744680851063, 0.23670212765957446, 0.4574468085106383, 0.7154255319148937, 0.8457446808510638, 0.8962765957446809, 0.9335106382978723, 0.9361702127659575, 0.9441489361702128, 0.949468085106383, 0.9574468085106383]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.0, 0.015957446808510637, 0.13297872340425532, 0.3696808510638298, 0.5877659574468085, 0.6622340425531915, 0.7393617021276596, 0.7978723404255319, 0.8351063829787234, 0.8351063829787234, 0.8430851063829787]",32.0,8000.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2744,[ 0.80756599 -2.14343165  4.44540279],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.143431648493967,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
4.0,"[0.07712765957446809, 0.08244680851063829, 0.10638297872340426, 0.11702127659574468, 0.1595744680851064, 0.22606382978723405, 0.324468085106383, 0.4308510638297872, 0.5452127659574468, 0.5771276595744681, 0.6542553191489362, 0.7393617021276596, 0.7712765957446809, 0.7712765957446809, 0.7473404255319149]","[0.0026595744680851063, 0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.0425531914893617, 0.12234042553191489, 0.2393617021276596, 0.3271276595744681, 0.43882978723404253, 0.5398936170212766, 0.6223404255319149, 0.6702127659574468, 0.7340425531914894]",0.0,80.0,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_0002/EVAL_hopkins_moore_2009.json,2745,[0.69964495 3.53853252 6.9612907 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",3.538532519829055,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3input/simplified_IHC3000/arch0_00??
