correct_list,correct_mean,correct_sem,deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,index_room,snr,tag_model
"[0.8776595744680851, 0.8936170212765957, 0.8829787234042553, 0.8617021276595744, 0.8670212765957447, 0.8723404255319149, 0.8324468085106383, 0.8537234042553191, 0.8590425531914894, 0.7553191489361702]",0.8555851063829787,0.01235454326141721,"[2.872340425531915, 2.606382978723404, 2.978723404255319, 3.351063829787234, 3.24468085106383, 3.0319148936170213, 4.202127659574468, 3.617021276595745, 3.24468085106383, 5.74468085106383]",3.4893617021276597,0.28635712387549533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[2.872340425531915, 2.606382978723404, 2.978723404255319, 3.351063829787234, 3.24468085106383, 3.0319148936170213, 4.202127659574468, 3.617021276595745, 3.24468085106383, 5.74468085106383]",3.4893617021276597,0.28635712387549533,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",4,24.0,models/sound_localization/IHC0320/arch??
"[0.9308510638297872, 0.9175531914893617, 0.8936170212765957, 0.8856382978723404, 0.898936170212766, 0.8882978723404256, 0.8909574468085106, 0.901595744680851, 0.898936170212766, 0.8031914893617021]",0.8909574468085106,0.010689886734030393,"[1.5425531914893618, 1.9680851063829787, 2.606382978723404, 2.872340425531915, 2.446808510638298, 2.7127659574468086, 2.6595744680851063, 2.393617021276596, 2.393617021276596, 4.680851063829787]",2.6276595744680855,0.25903521089006626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[1.5425531914893618, 1.9680851063829787, 2.606382978723404, 2.872340425531915, 2.446808510638298, 2.7127659574468086, 2.6595744680851063, 2.393617021276596, 2.393617021276596, 4.680851063829787]",2.6276595744680855,0.25903521089006626,"['models/sound_localization/IHC0320/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC0320/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",4,inf,models/sound_localization/IHC0320/arch??
"[0.07446808510638298, 0.05585106382978723, 0.047872340425531915, 0.05053191489361702, 0.0851063829787234, 0.07446808510638298, 0.08244680851063829, 0.09574468085106383, 0.0797872340425532, 0.047872340425531915]",0.06941489361702127,0.005514298418469498,"[58.138297872340424, 62.07446808510638, 71.80851063829788, 66.43617021276596, 56.648936170212764, 59.734042553191486, 51.96808510638298, 57.3936170212766, 56.48936170212766, 59.308510638297875]",60.0,1.7765214236800893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[58.138297872340424, 62.07446808510638, 71.80851063829788, 66.43617021276596, 56.648936170212764, 59.734042553191486, 51.96808510638298, 57.3936170212766, 56.48936170212766, 59.308510638297875]",60.0,1.7765214236800893,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,-24.0,models/sound_localization/IHC1000/arch??
"[0.2074468085106383, 0.13031914893617022, 0.10372340425531915, 0.0851063829787234, 0.125, 0.09308510638297872, 0.06648936170212766, 0.15425531914893617, 0.17553191489361702, 0.06914893617021277]",0.12101063829787233,0.014787967480152724,"[40.90425531914894, 51.96808510638298, 63.191489361702125, 58.93617021276596, 48.98936170212766, 57.5531914893617, 54.52127659574468, 46.48936170212766, 43.40425531914894, 59.680851063829785]",52.56382978723404,2.3636261410768733,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[40.90425531914894, 51.96808510638298, 63.191489361702125, 58.93617021276596, 48.98936170212766, 57.5531914893617, 54.52127659574468, 46.48936170212766, 43.40425531914894, 59.680851063829785]",52.56382978723404,2.3636261410768733,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,-18.0,models/sound_localization/IHC1000/arch??
"[0.45478723404255317, 0.4015957446808511, 0.34574468085106386, 0.25, 0.4148936170212766, 0.2898936170212766, 0.2925531914893617, 0.40691489361702127, 0.4441489361702128, 0.1595744680851064]",0.3460106382978724,0.03036641933233568,"[18.404255319148938, 25.0, 38.829787234042556, 35.744680851063826, 22.76595744680851, 36.808510638297875, 36.06382978723404, 20.585106382978722, 18.03191489361702, 52.07446808510638]",30.430851063829788,3.5326825086549154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[18.404255319148938, 25.0, 38.829787234042556, 35.744680851063826, 22.76595744680851, 36.808510638297875, 36.06382978723404, 20.585106382978722, 18.03191489361702, 52.07446808510638]",30.430851063829788,3.5326825086549154,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,-12.0,models/sound_localization/IHC1000/arch??
"[0.723404255319149, 0.6648936170212766, 0.6914893617021277, 0.6063829787234043, 0.6914893617021277, 0.6462765957446809, 0.5718085106382979, 0.6941489361702128, 0.7154255319148937, 0.38563829787234044]",0.6390957446808512,0.03197406355004661,"[6.170212765957447, 8.457446808510639, 10.159574468085106, 12.127659574468085, 7.9787234042553195, 10.585106382978724, 13.404255319148936, 7.0212765957446805, 6.276595744680851, 29.840425531914892]",11.202127659574469,2.2099369304023857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[6.170212765957447, 8.457446808510639, 10.159574468085106, 12.127659574468085, 7.9787234042553195, 10.585106382978724, 13.404255319148936, 7.0212765957446805, 6.276595744680851, 29.840425531914892]",11.202127659574469,2.2099369304023857,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,-6.0,models/sound_localization/IHC1000/arch??
"[0.8617021276595744, 0.8351063829787234, 0.8617021276595744, 0.8218085106382979, 0.8696808510638298, 0.800531914893617, 0.7845744680851063, 0.8776595744680851, 0.8191489361702128, 0.6968085106382979]",0.8228723404255319,0.017071991527751105,"[2.765957446808511, 3.617021276595745, 2.978723404255319, 4.095744680851064, 2.872340425531915, 4.361702127659575, 5.425531914893617, 2.6595744680851063, 3.7234042553191498, 9.46808510638298]",4.196808510638298,0.6458599528677826,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[2.765957446808511, 3.617021276595745, 2.978723404255319, 4.095744680851064, 2.872340425531915, 4.361702127659575, 5.425531914893617, 2.6595744680851063, 3.7234042553191498, 9.46808510638298]",4.196808510638298,0.6458599528677826,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,0.0,models/sound_localization/IHC1000/arch??
"[0.9335106382978723, 0.9414893617021277, 0.9547872340425532, 0.9095744680851063, 0.9547872340425532, 0.8962765957446809, 0.898936170212766, 0.9627659574468085, 0.9095744680851063, 0.8404255319148937]",0.9202127659574468,0.011761080816863115,"[1.3297872340425534, 1.1702127659574468, 0.9042553191489363, 1.8617021276595749, 0.9042553191489363, 2.0744680851063833, 2.234042553191489, 0.74468085106383, 1.8085106382978726, 3.2978723404255326]",1.6329787234042556,0.2487393394519581,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[1.3297872340425534, 1.1702127659574468, 0.9042553191489363, 1.8617021276595749, 0.9042553191489363, 2.0744680851063833, 2.234042553191489, 0.74468085106383, 1.8085106382978726, 3.2978723404255326]",1.6329787234042556,0.2487393394519581,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,6.0,models/sound_localization/IHC1000/arch??
"[0.9654255319148937, 0.9813829787234043, 0.9813829787234043, 0.9627659574468085, 0.9840425531914894, 0.9547872340425532, 0.9601063829787234, 0.973404255319149, 0.9680851063829787, 0.9042553191489362]",0.963563829787234,0.007289476971869394,"[0.6914893617021278, 0.3723404255319149, 0.3723404255319149, 0.74468085106383, 0.3191489361702128, 0.9042553191489363, 0.797872340425532, 0.5319148936170213, 0.6382978723404257, 1.968085106382979]",0.7340425531914894,0.15061532327372557,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.6914893617021278, 0.3723404255319149, 0.3723404255319149, 0.74468085106383, 0.3191489361702128, 0.9042553191489363, 0.797872340425532, 0.5319148936170213, 0.6382978723404257, 1.968085106382979]",0.7340425531914894,0.15061532327372557,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,12.0,models/sound_localization/IHC1000/arch??
"[0.9813829787234043, 0.9893617021276596, 0.9893617021276596, 0.9680851063829787, 0.9946808510638298, 0.9787234042553191, 0.973404255319149, 0.9920212765957447, 0.9787234042553191, 0.949468085106383]",0.9795212765957446,0.004289351206880476,"[0.372340425531915, 0.2127659574468085, 0.21276595744680854, 0.6382978723404256, 0.10638297872340427, 0.4255319148936171, 0.5319148936170214, 0.1595744680851064, 0.4255319148936171, 1.0106382978723405]",0.40957446808510645,0.08578702413760955,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.372340425531915, 0.2127659574468085, 0.21276595744680854, 0.6382978723404256, 0.10638297872340427, 0.4255319148936171, 0.5319148936170214, 0.1595744680851064, 0.4255319148936171, 1.0106382978723405]",0.40957446808510645,0.08578702413760955,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,18.0,models/sound_localization/IHC1000/arch??
"[0.9813829787234043, 0.9920212765957447, 0.9946808510638298, 0.9867021276595744, 0.9893617021276596, 0.9920212765957447, 0.9787234042553191, 0.9920212765957447, 0.976063829787234, 0.9468085106382979]",0.9829787234042554,0.004489003156444025,"[0.372340425531915, 0.1595744680851064, 0.10638297872340427, 0.2659574468085107, 0.21276595744680854, 0.15957446808510642, 0.4255319148936171, 0.15957446808510642, 0.47872340425531923, 1.0638297872340428]",0.34042553191489366,0.0897800631288806,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.372340425531915, 0.1595744680851064, 0.10638297872340427, 0.2659574468085107, 0.21276595744680854, 0.15957446808510642, 0.4255319148936171, 0.15957446808510642, 0.47872340425531923, 1.0638297872340428]",0.34042553191489366,0.0897800631288806,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,24.0,models/sound_localization/IHC1000/arch??
"[1.0, 1.0, 0.9973404255319149, 0.9893617021276596, 0.9973404255319149, 0.9867021276595744, 0.9946808510638298, 0.9946808510638298, 0.9946808510638298, 0.9680851063829787]",0.9922872340425531,0.003005044549056441,"[0.0, 0.0, 0.053191489361702135, 0.21276595744680854, 0.053191489361702135, 0.2659574468085107, 0.10638297872340427, 0.10638297872340427, 0.10638297872340427, 0.6382978723404257]",0.1542553191489362,0.06010089098112871,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.053191489361702135, 0.21276595744680854, 0.053191489361702135, 0.2659574468085107, 0.10638297872340427, 0.10638297872340427, 0.10638297872340427, 0.6382978723404257]",0.1542553191489362,0.06010089098112871,"['models/sound_localization/IHC1000/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/IHC1000/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",0,inf,models/sound_localization/IHC1000/arch??
