f,itd_threshold_list,itd_threshold_mean,itd_threshold_sem,log_itd_threshold_list,log_itd_threshold_mean,log_itd_threshold_sem,tag_model
2900.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 300.90463188432625, 320.0]",318.09046318843264,1.909536811567376,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.70679337695164, 5.768320995793772]",5.762168233909558,0.006152761884213226,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
2950.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
3000.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
3050.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
3100.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
3150.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
3200.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/sr20000_IHC3000_delayed_integration/arch??
250.0,"[39.06228012433135, 75.28867337020785, 38.00501427330229, 52.367841970564974, 44.50613099563359, 38.16567702142044, 32.598380142666606, 60.9896470927209, 69.01744833469434, 30.474291566423275]",48.04753848919656,4.952277994854938,"[3.665157298663661, 4.321329703441257, 3.637718105581735, 3.958292700082506, 3.795626954864843, 3.6419366044202377, 3.4842625982628714, 4.110704129977817, 4.234359347045773, 3.4168834287123357]",3.8266270871053036,0.0994957208248049,models/sound_localization/sr20000_IHC3000/arch??
300.0,"[36.269574259458366, 53.11594642743787, 31.532944825795138, 42.23064054482343, 39.72389663419121, 34.25394660471602, 32.010686374723136, 40.213199573839, 40.923170346595086, 21.98371015859579]",37.225771575017504,2.5992613609046034,"[3.5909792151354414, 3.9724771925320055, 3.4510328667787866, 3.743146036835163, 3.681952936938019, 3.533801787404619, 3.4660697962611984, 3.694195289338632, 3.7116964147830207, 3.090301731755237]",3.593565326776212,0.07388170205889015,models/sound_localization/sr20000_IHC3000/arch??
350.0,"[51.55205173304314, 62.40203194284013, 39.851428454215224, 47.67370695649469, 32.20655801411431, 43.09554540204538, 28.910823839064406, 41.348818982973484, 39.99721730090682, 27.550338739350035]",41.45885213650476,3.3714975966119054,"[3.942592010505915, 4.133597838031753, 3.685158250370824, 3.864380029073465, 3.472170096848061, 3.76341963682727, 3.3642160523038096, 3.722043859585961, 3.6888098842166777, 3.316014830962538]",3.695240248872628,0.08100806701960797,models/sound_localization/sr20000_IHC3000/arch??
400.0,"[74.65749090566139, 48.520043959130554, 38.928730770700795, 47.71752290992036, 30.904027964945637, 44.255475766856, 27.60677683818369, 44.13241187532058, 36.601953696853265, 26.188570469713856]",41.95130051572862,4.434939257257245,"[4.312910865979057, 3.8819769900756564, 3.6617325582319222, 3.8652986870374835, 3.430886530260854, 3.7899791099416547, 3.3180612801990286, 3.7871944756588367, 3.60010161867812, 3.265323073972021]",3.6913465190034636,0.09830432673623675,models/sound_localization/sr20000_IHC3000/arch??
450.0,"[50.34791335881724, 44.109905541876785, 37.0128736115533, 35.93062121084387, 31.46788764233309, 39.7193282650455, 29.385996531567734, 46.61724573014871, 37.377320633850836, 26.489257228468745]",37.84583497545058,2.4078309247324956,"[3.9189571755812147, 3.7866843726925827, 3.6112657875761096, 3.581589890451164, 3.4489675859233486, 3.681837927277811, 3.380518252423656, 3.8419705527149803, 3.621064120321128, 3.2767392631954544]",3.614959492815745,0.06463436858207049,models/sound_localization/sr20000_IHC3000/arch??
500.0,"[34.08307162444214, 31.483137809466264, 29.188431399121136, 28.380114219118518, 33.5011310013745, 30.152841070717308, 26.920472343466326, 33.06538548110957, 34.034119463306176, 22.48451522947205]",30.3293219641594,1.1784514520031477,"[3.5288008277248464, 3.4494520948673113, 3.3737724458106344, 3.345688696357995, 3.511579199496183, 3.406279149934951, 3.2928870508137655, 3.4984869793411293, 3.52736353505962, 3.1128268602603053]",3.404713683966674,0.04147324087276158,models/sound_localization/sr20000_IHC3000/arch??
550.0,"[39.71507146258983, 30.42372191282148, 29.1236614343635, 26.497969429885767, 40.17785279515291, 32.455208271516156, 27.78439754879915, 30.97409717448858, 35.25902260095684, 26.319405580379197]",31.873040821095344,1.5957934658411905,"[3.681730749468843, 3.4152226301957245, 3.371550951494543, 3.2770681047689796, 3.693315918316055, 3.479860931704594, 3.3244746238910605, 3.4331512801812605, 3.5627214568168584, 3.270306521869989]",3.4509403168707906,0.04854438301478718,models/sound_localization/sr20000_IHC3000/arch??
600.0,"[31.240990040471043, 29.16063386012863, 32.439460573494145, 30.448970591470253, 35.788962307159345, 35.49971649386147, 27.997188956056597, 35.25751471739824, 34.296890263415236, 28.570532161169186]",32.07008599646242,0.9513901955530307,"[3.4417310159056553, 3.372819644220002, 3.479375600671663, 3.4160521870645923, 3.5776395304252007, 3.5695247103610717, 3.332104110708796, 3.5626786900102005, 3.535054687187576, 3.3523758426414596]",3.4639356019196215,0.029821182487613694,models/sound_localization/sr20000_IHC3000/arch??
650.0,"[27.079901263141373, 28.63500076083132, 26.57420159047119, 27.02951501058551, 32.104179423222156, 26.337370141448122, 26.904106700674358, 29.90732064624489, 30.081770632183034, 27.280750786821784]",28.19341169556237,0.6068959125715077,"[3.298791801920048, 3.3546297724157985, 3.2799408801443763, 3.296929417492739, 3.4689862217610514, 3.2709888485608904, 3.2922789404081874, 3.398103288095844, 3.4039193614510452, 3.306181354107614]",3.3370749886357594,0.020968607088808048,models/sound_localization/sr20000_IHC3000/arch??
700.0,"[23.833283884446203, 27.392894979742163, 21.347837241112362, 24.727261403507608, 34.438484066289604, 25.479471584833533, 24.872496610096274, 27.292979351678742, 25.753932978748047, 25.080364362018216]",26.021900646247275,1.0812585361966889,"[3.171083086251219, 3.310283672459391, 3.0609504343613327, 3.2079063355511384, 3.5391746619325106, 3.2378730920600933, 3.213762639190134, 3.306629502512738, 3.2485873524853903, 3.2220852436503464]",3.251833602045429,0.03893160917978063,models/sound_localization/sr20000_IHC3000/arch??
750.0,"[19.889423335586816, 22.758919216807573, 18.876434301292452, 18.62698765938353, 30.851771823050484, 23.13431159486476, 25.269001431874212, 21.569100808828964, 22.775685517702453, 23.99726085635162]",22.774889654574288,1.1316808443749429,"[2.9901880997651835, 3.1249571220501196, 2.9379142817204826, 2.9246114785383535, 3.4291941821883967, 3.141316865912992, 3.229578404666585, 3.0712617724124742, 3.1256935422628502, 3.17793969284916]",3.1152655442366597,0.04735341733629565,models/sound_localization/sr20000_IHC3000/arch??
800.0,"[22.414629169726506, 29.975917431264424, 22.24079373038272, 24.393971421910955, 34.77105477171194, 28.099685884419728, 25.041949194255324, 23.265584093024195, 24.73788623356642, 26.32280393377184]",26.126427586403405,1.232188799996581,"[3.1097138336260954, 3.400394306992811, 3.1019281580613027, 3.194336028899124, 3.548785281243056, 3.3357583977868193, 3.2205523864233307, 3.146975191064597, 3.2083359240889173, 3.270435633221079]",3.253721514140713,0.04440293259049448,models/sound_localization/sr20000_IHC3000/arch??
850.0,"[21.941529934459012, 24.664951800195485, 21.242709826321224, 20.964005819210243, 26.377312193788974, 25.135484082268828, 25.43461676307824, 22.89709064939346, 22.94799807903237, 25.513684631630646]",23.711938377937848,0.617188928035402,"[3.0883811850712544, 3.205383280505624, 3.056013769512833, 3.0428069585209845, 3.272504254069003, 3.224280556249665, 3.236111110855465, 3.131009856611168, 3.133230703030033, 3.239214960438884]",3.1628936634864915,0.026260794805163072,models/sound_localization/sr20000_IHC3000/arch??
900.0,"[23.082844596008503, 28.161320483215498, 22.07877525071243, 23.081672138661816, 25.244554109844422, 24.633929645663102, 28.227601803961424, 26.135191157565252, 22.422055525225176, 26.452435351254785]",24.95203800621124,0.7189128913568695,"[3.139089683439099, 3.33794942235008, 3.094616751152714, 3.139038888697602, 3.228610453641305, 3.2041247465301166, 3.3403002866185623, 3.263282726374419, 3.110045096100879, 3.275348227837226]",3.2132406282742005,0.028694277264520604,models/sound_localization/sr20000_IHC3000/arch??
950.0,"[23.836700624820683, 28.428118648948786, 23.220336044091848, 23.68680484488198, 25.405310788660355, 22.856726987960826, 26.59530404034453, 26.963903691804656, 22.541479316947907, 26.03410868843016]",24.956879367689176,0.6346641087963463,"[3.171226436009584, 3.3473787486209448, 3.145028448348136, 3.164918135494105, 3.234958238336755, 3.129245471736282, 3.28073466036599, 3.294499071252306, 3.1153571372010576, 3.2594075509003524]",3.2142753898265513,0.025195517142534853,models/sound_localization/sr20000_IHC3000/arch??
1000.0,"[21.07174819025909, 25.678323129635007, 17.875256193784672, 19.51400113646789, 26.326809475161973, 18.349042478897644, 22.87131266931887, 24.864024699449295, 21.30556530616517, 20.848606396367742]",21.870468967550735,0.9442114433484772,"[3.0479331949608017, 3.2456471779994827, 2.8834174209967838, 2.971132214924349, 3.2705877916563844, 2.9095773921526, 3.1298834033844347, 3.2134219675667133, 3.0589683205667733, 3.037287106508205]",3.076785599071653,0.04304841184229468,models/sound_localization/sr20000_IHC3000/arch??
1050.0,"[22.678524495629738, 23.972502121891296, 18.479473876173394, 20.951325034016648, 30.368536008186883, 18.067329412724934, 24.23071807448935, 24.12265911763965, 37.508953488580076, 21.749690096531424]",24.21297117258634,1.8392116078559466,"[3.1214184192313033, 3.1769074285592542, 2.9166605959042258, 3.0422018918152065, 3.4134070726994006, 2.8941053024658316, 3.187621170150317, 3.1831516111240243, 3.624579664173274, 3.0795995089978465]",3.1639652665120686,0.06937980735161901,models/sound_localization/sr20000_IHC3000/arch??
1100.0,"[21.82352365424456, 21.398184502643726, 17.41381880428408, 20.614174050118894, 29.553257921903057, 20.008983021603765, 24.14794875718536, 18.222362504586457, 45.99369960323989, 22.56063291737576]",24.173658573718555,2.6499706372327783,"[3.0829884547295063, 3.0633060821039417, 2.8572640751773775, 3.0259788998756916, 3.386193988939126, 2.996181323796026, 3.184199438900512, 2.902649548880774, 3.828504421961554, 3.1162064810845447]",3.1443472715449055,0.0891984236009074,models/sound_localization/sr20000_IHC3000/arch??
1150.0,"[21.19728468666229, 23.150569611709876, 18.281877090244677, 20.81992260256515, 39.22082164360422, 22.275420672519278, 24.540638678150657, 19.703724163221455, 79.85913673623868, 27.409518528535312]",29.645891441345164,5.885850736607229,"[3.053873092657102, 3.142019385486985, 2.9059102462161754, 3.0359103457238685, 3.669207770156211, 3.1034838585890636, 3.200330464948604, 2.98080766169576, 4.380264291862634, 3.3108903446199336]",3.278269746195634,0.1398294455405832,models/sound_localization/sr20000_IHC3000/arch??
1200.0,"[19.97829488060644, 17.755494163763892, 16.68922733113057, 19.04257759587569, 31.09143443837402, 21.6989472054231, 21.61662501796883, 19.278422444519304, 44.002992338304374, 24.71170937092503]",23.586572478689124,2.615478426493319,"[2.9946464282676417, 2.8766949983796835, 2.814763441283363, 2.946677398135101, 3.4369323612621643, 3.0772637434903607, 3.0734626953986783, 2.9589864624176325, 3.784257639294579, 3.207277194901487]",3.1170962362830688,0.09293102064122437,models/sound_localization/sr20000_IHC3000/arch??
1250.0,"[20.159086475852774, 18.65554562118584, 18.92412216504978, 19.992780256306464, 32.02745705561083, 28.780797337890945, 23.218515752463595, 18.840514504718577, 35.82103940733241, 20.705487232979944]",23.712534580939113,1.9704192354753751,"[3.0036551284786923, 2.926143454231783, 2.9404374133097737, 2.995371221197756, 3.466593567887693, 3.359708405658186, 3.1449500531441736, 2.9360095779429813, 3.5785354137250334, 3.03039874886168]",3.138180298443775,0.07644399718069123,models/sound_localization/sr20000_IHC3000/arch??
1300.0,"[19.213539260606915, 17.582702303008272, 16.67177049864897, 17.469148284671277, 20.869524177813357, 25.020021086429544, 19.507827158782042, 18.53262464374566, 19.151836978578157, 18.412542706519794]",19.2431537098804,0.7439199278578394,"[2.9556152003415965, 2.866915595063505, 2.813716899800163, 2.86043636993353, 3.0382899214910766, 3.2196763478213652, 2.970815777791232, 2.9195326732104943, 2.9523986368003885, 2.913032101216869]",2.951042952347022,0.03602048413675681,models/sound_localization/sr20000_IHC3000/arch??
1350.0,"[22.319644272959536, 20.03896284767254, 19.956770815646383, 21.787920671957885, 27.741807357774427, 26.61754047496924, 21.847483403360616, 22.120795130783485, 22.8073719934034, 22.350177638564784]",22.758847460709227,0.7993849447537027,"[3.105467199794687, 2.997678520769217, 2.9935684750118243, 3.0813557186096174, 3.322940566252913, 3.2815704148204485, 3.0840857388607597, 3.0965181222460347, 3.12708381674354, 3.106834269062211]",3.1197102842171254,0.03366598023207757,models/sound_localization/sr20000_IHC3000/arch??
1400.0,"[20.50197535782314, 19.537951013892016, 18.177118040417916, 20.461806470808863, 20.367475826515502, 21.687982764404623, 20.510534545851982, 20.705469927949213, 22.815748236704277, 20.518592362333404]",20.528465454670094,0.3822289718248042,"[3.0205212404203423, 2.972358780005375, 2.9001635525537566, 3.0185600494318074, 3.0139393063363853, 3.0767583174895115, 3.0209386344385676, 3.030397913091057, 3.1274510096647057, 3.0213314196227636]",3.0202420223054274,0.018722223211919187,models/sound_localization/sr20000_IHC3000/arch??
1450.0,"[18.199476431062873, 17.4959914876444, 17.966872274963638, 19.390068963791666, 20.73053664074245, 20.135550817545493, 18.078000830313755, 20.68033148234167, 20.915689637475825, 18.936042396850286]",19.252856096273206,0.40980768760688246,"[2.9013928261449387, 2.861971796842821, 2.8885296330568884, 2.9647610259161916, 3.0316078132685527, 3.0024869501520137, 2.894695775305732, 3.0291830786385368, 3.0404995776938866, 2.941067111164092]",2.9556195588183654,0.021293067151988542,models/sound_localization/sr20000_IHC3000/arch??
1500.0,"[21.754192589424772, 20.320553076152216, 21.22583412037273, 21.0780793922792, 20.835228359931378, 20.64267829083511, 20.332847957213403, 21.17072805608363, 21.98689060878934, 20.643723099627444]",20.999075555070924,0.17693370377077275,"[3.079806501690518, 3.011632840654447, 3.0552190303827174, 3.048233609099167, 3.036645225214226, 3.027360694347846, 3.0122377042635677, 3.0526194754899314, 3.090446394331758, 3.0274113070802406]",3.0441612782554417,0.008379749944228755,models/sound_localization/sr20000_IHC3000/arch??
1550.0,"[19.900470791021803, 19.733244098401006, 19.15082167976063, 19.564776833492992, 21.106413952951325, 18.2031400078803, 19.4369024369844, 20.716388488054225, 23.42616729259158, 20.215910323611592]",20.145423590474984,0.44532754705027283,"[2.990743389290896, 2.982304731171136, 2.9523456222654536, 2.973730849182448, 3.049576973102681, 2.9015941071070332, 2.9671734466750843, 3.030925101429554, 3.153853657943433, 3.006469934164479]",3.00087178123322,0.021406272182568145,models/sound_localization/sr20000_IHC3000/arch??
