background_condition,correct_word,fn_eval,snr,tag_expt,tag_model
4,0.5333333333333333,0022,-3.0,kell_like,human
4,0.6666666666666666,0023,-3.0,kell_like,human
4,0.4545454545454545,0024,-3.0,kell_like,human
4,0.7272727272727273,0025,-3.0,kell_like,human
4,0.5333333333333333,0026,-3.0,kell_like,human
4,0.7142857142857143,0027,-3.0,kell_like,human
4,0.6,0028,-3.0,kell_like,human
4,0.5714285714285714,0029,-3.0,kell_like,human
4,0.5333333333333333,0030,-3.0,kell_like,human
4,0.5,0031,-3.0,kell_like,human
4,0.9,0032,-3.0,kell_like,human
4,0.5714285714285714,0033,-3.0,kell_like,human
4,0.6,0034,-3.0,kell_like,human
4,0.6428571428571429,0035,-3.0,kell_like,human
4,0.4666666666666667,0036,-3.0,kell_like,human
4,0.6,0037,-3.0,kell_like,human
4,0.4285714285714285,0038,-3.0,kell_like,human
4,0.7142857142857143,0039,-3.0,kell_like,human
4,0.375,0040,-3.0,kell_like,human
4,0.0,0041,-3.0,kell_like,human
4,0.2142857142857142,0042,-3.0,kell_like,human
4,0.5,0043,-3.0,kell_like,human
4,0.75,0000,0.0,kell_like,human
4,0.6,0001,0.0,kell_like,human
4,0.7857142857142857,0002,0.0,kell_like,human
4,0.6,0003,0.0,kell_like,human
4,0.5,0004,0.0,kell_like,human
4,0.9285714285714286,0005,0.0,kell_like,human
4,0.7333333333333333,0006,0.0,kell_like,human
4,0.6,0007,0.0,kell_like,human
4,0.6,0008,0.0,kell_like,human
4,0.7777777777777778,0009,0.0,kell_like,human
4,0.8333333333333334,0010,0.0,kell_like,human
4,0.6666666666666666,0011,0.0,kell_like,human
4,0.5333333333333333,0012,0.0,kell_like,human
4,0.8333333333333334,0013,0.0,kell_like,human
4,0.5,0014,0.0,kell_like,human
4,0.0,0015,0.0,kell_like,human
4,0.6666666666666666,0016,0.0,kell_like,human
4,0.5714285714285714,0017,0.0,kell_like,human
4,0.5,0018,0.0,kell_like,human
4,0.6666666666666666,0019,0.0,kell_like,human
4,0.8571428571428571,0020,0.0,kell_like,human
4,0.7857142857142857,0021,0.0,kell_like,human
4,0.7272727272727273,0022,0.0,kell_like,human
4,0.3333333333333333,0023,0.0,kell_like,human
4,0.7333333333333333,0024,0.0,kell_like,human
4,0.6923076923076923,0025,0.0,kell_like,human
4,0.3846153846153846,0026,0.0,kell_like,human
4,0.8571428571428571,0027,0.0,kell_like,human
4,0.6666666666666666,0028,0.0,kell_like,human
4,0.5,0029,0.0,kell_like,human
4,0.6428571428571429,0030,0.0,kell_like,human
4,0.7142857142857143,0031,0.0,kell_like,human
4,0.6,0032,0.0,kell_like,human
4,0.9,0033,0.0,kell_like,human
4,0.7142857142857143,0034,0.0,kell_like,human
4,0.6,0035,0.0,kell_like,human
4,0.8,0036,0.0,kell_like,human
4,0.9285714285714286,0037,0.0,kell_like,human
4,0.4,0038,0.0,kell_like,human
4,0.25,0039,0.0,kell_like,human
4,0.6666666666666666,0040,0.0,kell_like,human
4,0.7142857142857143,0041,0.0,kell_like,human
4,1.0,0042,0.0,kell_like,human
4,0.5,0043,0.0,kell_like,human
4,0.3333333333333333,0000,3.0,kell_like,human
4,0.9333333333333332,0001,3.0,kell_like,human
4,0.6428571428571429,0002,3.0,kell_like,human
4,0.7857142857142857,0003,3.0,kell_like,human
4,0.75,0004,3.0,kell_like,human
4,0.8571428571428571,0005,3.0,kell_like,human
4,0.5714285714285714,0006,3.0,kell_like,human
4,0.8571428571428571,0007,3.0,kell_like,human
4,0.8571428571428571,0008,3.0,kell_like,human
4,0.9285714285714286,0009,3.0,kell_like,human
4,0.7333333333333333,0010,3.0,kell_like,human
4,0.8666666666666667,0011,3.0,kell_like,human
4,0.6428571428571429,0012,3.0,kell_like,human
4,0.8333333333333334,0013,3.0,kell_like,human
4,0.6666666666666666,0014,3.0,kell_like,human
4,0.6666666666666666,0015,3.0,kell_like,human
4,0.7857142857142857,0016,3.0,kell_like,human
4,0.6,0017,3.0,kell_like,human
4,0.6428571428571429,0018,3.0,kell_like,human
4,0.7333333333333333,0019,3.0,kell_like,human
4,0.7142857142857143,0020,3.0,kell_like,human
4,0.7142857142857143,0021,3.0,kell_like,human
4,0.7333333333333333,0022,3.0,kell_like,human
4,0.4285714285714285,0023,3.0,kell_like,human
4,0.6,0024,3.0,kell_like,human
4,0.7333333333333333,0025,3.0,kell_like,human
4,0.8571428571428571,0026,3.0,kell_like,human
4,0.7692307692307693,0027,3.0,kell_like,human
4,0.1666666666666666,0028,3.0,kell_like,human
4,0.6666666666666666,0029,3.0,kell_like,human
4,0.8,0030,3.0,kell_like,human
4,0.8888888888888888,0031,3.0,kell_like,human
4,0.8571428571428571,0032,3.0,kell_like,human
4,0.5714285714285714,0033,3.0,kell_like,human
4,0.8,0034,3.0,kell_like,human
4,0.6,0035,3.0,kell_like,human
4,0.5,0036,3.0,kell_like,human
4,0.7333333333333333,0037,3.0,kell_like,human
4,0.8888888888888888,0038,3.0,kell_like,human
4,0.6923076923076923,0039,3.0,kell_like,human
4,0.6,0040,3.0,kell_like,human
4,0.9230769230769232,0041,3.0,kell_like,human
4,0.7333333333333333,0042,3.0,kell_like,human
4,0.9285714285714286,0043,3.0,kell_like,human
4,0.8,0000,inf,kell_like,human
4,1.0,0001,inf,kell_like,human
4,0.8571428571428571,0002,inf,kell_like,human
4,0.6428571428571429,0003,inf,kell_like,human
4,0.8333333333333334,0004,inf,kell_like,human
4,0.7142857142857143,0005,inf,kell_like,human
4,0.8461538461538461,0006,inf,kell_like,human
4,0.7333333333333333,0007,inf,kell_like,human
4,0.7142857142857143,0008,inf,kell_like,human
4,0.7857142857142857,0009,inf,kell_like,human
4,1.0,0010,inf,kell_like,human
4,0.9333333333333332,0011,inf,kell_like,human
4,1.0,0012,inf,kell_like,human
4,0.5,0013,inf,kell_like,human
4,0.8571428571428571,0014,inf,kell_like,human
4,0.6666666666666666,0015,inf,kell_like,human
4,0.7333333333333333,0016,inf,kell_like,human
4,0.7857142857142857,0017,inf,kell_like,human
4,0.7857142857142857,0018,inf,kell_like,human
4,0.9,0019,inf,kell_like,human
4,1.0,0020,inf,kell_like,human
4,0.9166666666666666,0021,inf,kell_like,human
4,0.7333333333333333,0022,inf,kell_like,human
4,0.8666666666666667,0023,inf,kell_like,human
4,0.7333333333333333,0024,inf,kell_like,human
4,0.9285714285714286,0025,inf,kell_like,human
4,0.8666666666666667,0026,inf,kell_like,human
4,0.6,0027,inf,kell_like,human
4,0.7142857142857143,0028,inf,kell_like,human
4,0.7142857142857143,0029,inf,kell_like,human
4,1.0,0030,inf,kell_like,human
4,0.8571428571428571,0031,inf,kell_like,human
4,1.0,0032,inf,kell_like,human
4,0.7142857142857143,0033,inf,kell_like,human
4,0.6666666666666666,0034,inf,kell_like,human
4,0.9285714285714286,0035,inf,kell_like,human
4,0.9333333333333332,0036,inf,kell_like,human
4,0.7857142857142857,0037,inf,kell_like,human
4,0.9333333333333332,0038,inf,kell_like,human
4,0.8666666666666667,0039,inf,kell_like,human
4,0.8571428571428571,0040,inf,kell_like,human
4,0.8571428571428571,0041,inf,kell_like,human
4,0.4666666666666667,0042,inf,kell_like,human
4,0.8666666666666667,0043,inf,kell_like,human
