index_texture,snr,correct_word,fn_eval,tag_expt,tag_model
8.0,-3.0,0.625,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
9.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
10.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
11.0,-3.0,0.625,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
12.0,-3.0,1.0,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
13.0,-3.0,0.7777777777777778,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
15.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
16.0,-3.0,0.5,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
17.0,-3.0,0.1111111111111111,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
18.0,-3.0,0.75,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
19.0,-3.0,0.4444444444444444,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
20.0,-3.0,0.5,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
21.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
22.0,-3.0,0.5,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
23.0,-3.0,0.875,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
24.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
25.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
26.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
27.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
28.0,-3.0,0.2222222222222222,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
29.0,-3.0,0.8888888888888888,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
30.0,-3.0,0.375,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
31.0,-3.0,0.375,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
32.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
33.0,-3.0,0.0,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
35.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
37.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
38.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
39.0,-3.0,0.4444444444444444,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
40.0,-3.0,0.25,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
41.0,-3.0,0.4444444444444444,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
42.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
0.0,-3.0,0.2222222222222222,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
1.0,-3.0,0.2222222222222222,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
2.0,-3.0,0.7777777777777778,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
3.0,-3.0,1.0,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
4.0,-3.0,0.4444444444444444,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
5.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
6.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
7.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
8.0,-3.0,0.8888888888888888,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
9.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
10.0,-3.0,0.7777777777777778,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
11.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
12.0,-3.0,0.875,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
13.0,-3.0,0.625,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
14.0,-3.0,0.875,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
15.0,-3.0,0.7777777777777778,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
16.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
17.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
18.0,-3.0,0.7777777777777778,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
19.0,-3.0,0.8888888888888888,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
20.0,-3.0,0.7777777777777778,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
21.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
22.0,-3.0,0.4444444444444444,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
23.0,-3.0,0.8888888888888888,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
24.0,-3.0,0.8888888888888888,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
25.0,-3.0,0.5,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
26.0,-3.0,0.5,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
27.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
28.0,-3.0,0.4444444444444444,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
29.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
30.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
31.0,-3.0,0.4444444444444444,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
32.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
33.0,-3.0,0.375,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
35.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
37.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
38.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
39.0,-3.0,0.3333333333333333,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
40.0,-3.0,0.5555555555555556,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
41.0,-3.0,0.6666666666666666,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
42.0,-3.0,0.0,6126776b4049eefe3e9fa168,speech_in_synthetic_textures,human
3.0,-3.0,0.7142857142857143,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
5.0,-3.0,0.6666666666666666,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
6.0,-3.0,0.6,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
10.0,-3.0,0.5,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
14.0,-3.0,0.6,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
15.0,-3.0,0.5,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
16.0,-3.0,0.7142857142857143,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
17.0,-3.0,0.875,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
19.0,-3.0,0.6666666666666666,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
20.0,-3.0,0.8333333333333334,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
21.0,-3.0,0.6,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
23.0,-3.0,0.8333333333333334,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
24.0,-3.0,0.6,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
25.0,-3.0,0.5,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
26.0,-3.0,0.8,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
27.0,-3.0,0.5714285714285714,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
28.0,-3.0,0.3333333333333333,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
29.0,-3.0,1.0,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
32.0,-3.0,0.4,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
34.0,-3.0,0.2857142857142857,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
35.0,-3.0,0.75,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
38.0,-3.0,0.5,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
39.0,-3.0,0.0,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
40.0,-3.0,0.6,6145135f01ab17bf41e67820,speech_in_synthetic_textures,human
1.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
2.0,-3.0,0.875,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
3.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
4.0,-3.0,0.8571428571428571,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
5.0,-3.0,0.4,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
6.0,-3.0,0.5,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
8.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
9.0,-3.0,0.0,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
10.0,-3.0,0.6666666666666666,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
11.0,-3.0,0.5555555555555556,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
12.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
13.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
14.0,-3.0,0.7142857142857143,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
15.0,-3.0,0.8,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
16.0,-3.0,0.8333333333333334,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
17.0,-3.0,0.4285714285714285,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
19.0,-3.0,0.6,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
20.0,-3.0,0.4,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
21.0,-3.0,0.5714285714285714,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
23.0,-3.0,0.625,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
24.0,-3.0,0.625,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
25.0,-3.0,0.4,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
26.0,-3.0,0.5,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
28.0,-3.0,0.2,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
29.0,-3.0,0.8333333333333334,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
31.0,-3.0,0.4,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
34.0,-3.0,0.2,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
36.0,-3.0,0.5714285714285714,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
37.0,-3.0,0.8571428571428571,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
38.0,-3.0,0.5,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
40.0,-3.0,0.6666666666666666,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
41.0,-3.0,0.2,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
42.0,-3.0,0.6,6156fef09d1ab07148870099,speech_in_synthetic_textures,human
4.0,-3.0,1.0,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
5.0,-3.0,0.2,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
7.0,-3.0,0.3333333333333333,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
10.0,-3.0,0.1666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
11.0,-3.0,0.1666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
12.0,-3.0,0.5714285714285714,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
13.0,-3.0,0.6666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
15.0,-3.0,0.6666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
17.0,-3.0,0.5,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
18.0,-3.0,0.8333333333333334,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
19.0,-3.0,0.6666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
20.0,-3.0,0.8,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
24.0,-3.0,0.6,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
26.0,-3.0,0.8333333333333334,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
27.0,-3.0,0.0,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
28.0,-3.0,0.0,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
31.0,-3.0,0.1666666666666666,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
33.0,-3.0,0.0,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
38.0,-3.0,0.6,615bb35e52d50aa9a2ae6747,speech_in_synthetic_textures,human
0.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
1.0,-3.0,0.25,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
2.0,-3.0,0.8888888888888888,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
3.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
4.0,-3.0,0.375,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
5.0,-3.0,0.6666666666666666,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
6.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
7.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
8.0,-3.0,1.0,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
9.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
10.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
11.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
12.0,-3.0,0.7777777777777778,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
13.0,-3.0,0.4444444444444444,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
15.0,-3.0,0.5555555555555556,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
16.0,-3.0,0.4444444444444444,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
17.0,-3.0,0.125,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
18.0,-3.0,0.7777777777777778,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
19.0,-3.0,0.25,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
20.0,-3.0,0.1111111111111111,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
21.0,-3.0,0.1111111111111111,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
22.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
23.0,-3.0,0.5555555555555556,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
24.0,-3.0,0.375,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
25.0,-3.0,0.4444444444444444,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
26.0,-3.0,0.7777777777777778,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
27.0,-3.0,0.3333333333333333,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
28.0,-3.0,0.1111111111111111,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
29.0,-3.0,0.75,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
30.0,-3.0,0.375,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
31.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
32.0,-3.0,0.5,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
33.0,-3.0,0.1111111111111111,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
34.0,-3.0,0.5,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
35.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
36.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
37.0,-3.0,0.7777777777777778,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
38.0,-3.0,0.25,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
39.0,-3.0,0.25,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
40.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
41.0,-3.0,0.1111111111111111,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
42.0,-3.0,0.2222222222222222,61656042f505fd7fa53e8628,speech_in_synthetic_textures,human
0.0,-3.0,0.4444444444444444,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
1.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
2.0,-3.0,0.875,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
3.0,-3.0,0.75,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
4.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
5.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
6.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
7.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
8.0,-3.0,1.0,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
9.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
10.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
11.0,-3.0,1.0,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
12.0,-3.0,0.7777777777777778,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
13.0,-3.0,0.4444444444444444,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
15.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
16.0,-3.0,0.4444444444444444,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
17.0,-3.0,0.625,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
18.0,-3.0,0.4444444444444444,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
19.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
20.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
21.0,-3.0,0.5,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
22.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
23.0,-3.0,0.875,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
24.0,-3.0,0.7777777777777778,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
25.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
26.0,-3.0,0.75,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
27.0,-3.0,0.4444444444444444,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
28.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
29.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
30.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
31.0,-3.0,0.7777777777777778,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
32.0,-3.0,0.125,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
33.0,-3.0,0.375,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
35.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
36.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
37.0,-3.0,1.0,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
38.0,-3.0,0.5,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
39.0,-3.0,0.75,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
40.0,-3.0,0.6666666666666666,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
41.0,-3.0,0.5555555555555556,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
42.0,-3.0,0.3333333333333333,628781515f29a0394e23b15b,speech_in_synthetic_textures,human
0.0,-3.0,0.2222222222222222,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
1.0,-3.0,0.1111111111111111,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
2.0,-3.0,0.6666666666666666,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
3.0,-3.0,0.7777777777777778,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
4.0,-3.0,0.2222222222222222,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
5.0,-3.0,0.625,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
6.0,-3.0,0.375,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
7.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
8.0,-3.0,0.8888888888888888,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
9.0,-3.0,0.5,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
10.0,-3.0,0.7777777777777778,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
11.0,-3.0,0.7777777777777778,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
12.0,-3.0,0.6666666666666666,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
13.0,-3.0,0.5555555555555556,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
15.0,-3.0,0.75,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
16.0,-3.0,0.5555555555555556,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
17.0,-3.0,0.3333333333333333,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
18.0,-3.0,0.5555555555555556,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
19.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
20.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
21.0,-3.0,0.5555555555555556,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
22.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
23.0,-3.0,0.5555555555555556,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
24.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
25.0,-3.0,0.25,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
26.0,-3.0,0.5,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
27.0,-3.0,0.375,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
28.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
29.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
30.0,-3.0,0.1111111111111111,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
31.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
32.0,-3.0,0.375,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
33.0,-3.0,0.3333333333333333,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
34.0,-3.0,0.2222222222222222,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
35.0,-3.0,0.7777777777777778,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
36.0,-3.0,0.5,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
37.0,-3.0,0.6666666666666666,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
38.0,-3.0,0.625,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
39.0,-3.0,0.375,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
40.0,-3.0,0.2222222222222222,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
41.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
42.0,-3.0,0.4444444444444444,62d6d87d91cf24a3c1c0f10c,speech_in_synthetic_textures,human
1.0,-3.0,0.1428571428571428,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
5.0,-3.0,0.3333333333333333,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
6.0,-3.0,0.2,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
8.0,-3.0,1.0,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
25.0,-3.0,0.4,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
26.0,-3.0,0.4285714285714285,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
29.0,-3.0,0.3333333333333333,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
36.0,-3.0,0.5,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
39.0,-3.0,0.4,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
41.0,-3.0,0.2,62da562ad9942a440f6986c9,speech_in_synthetic_textures,human
0.0,-3.0,0.3333333333333333,6335fd309608ba9c606477fc,speech_in_synthetic_textures,human
1.0,-3.0,0.25,6335fd309608ba9c606477fc,speech_in_synthetic_textures,human
